,Unnamed: 0,star_id,ra,dec,dist,period,time,mag,mag_err
6685,6685,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,55660.24471386848,20.550617,0.229715
6686,6686,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,55663.23579514399,20.459662,0.098745
6687,6687,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,55692.98830376286,20.195522,0.184143
6688,6688,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,55693.07328649284,20.443433,0.087819
6689,6689,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56000.26894701831,20.528143,0.166646
6690,6690,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56002.2645028783,20.283057,0.120446
6691,6691,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56003.25928300619,20.721876,0.263639
6692,6692,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56004.25702559436,20.512856,0.108596
6693,6693,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56005.25368012069,20.498134,0.104729
6694,6694,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56006.25218615215,20.685824,0.120093
6695,6695,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56008.24660545122,20.343292,0.138931
6696,6696,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56009.24381494615,20.431465,0.10421
6697,6697,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56013.231576201506,20.530157,0.080582
6698,6698,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56014.22916751122,20.6527,0.206013
6699,6699,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56017.22018277785,20.401021,0.112456
6700,6700,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56085.977069451474,20.054156,0.12772
6701,6701,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56369.191870465875,20.356304,0.095237
6702,6702,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56371.1969377161,20.603984,0.171307
6703,6703,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56371.279707742855,20.637456,0.121352
6704,6704,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56373.187179301865,20.245267,0.145103
6705,6705,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56373.272275475785,20.405006,0.102143
6706,6706,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56375.19518495584,19.978924,0.09677
6707,6707,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56383.09315713402,20.739597,0.248559
6708,6708,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56385.17563579371,20.460851,0.130145
6709,6709,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56385.27105512144,20.318572,0.153089
6710,6710,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56387.08750620857,20.592856,0.212495
6711,6711,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56387.17122527724,20.608215,0.13587
6712,6712,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56389.16411929438,20.414656,0.130849
6713,6713,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56389.24925032025,20.461691,0.119817
6714,6714,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56391.156482208986,20.326049,0.11115
6715,6715,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56395.05823399359,20.391023,0.152616
6716,6716,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56395.14098117268,20.58703,0.122463
6717,6717,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56751.202601109166,20.179003,0.190278
6718,6718,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56767.073979932815,20.218779,0.17166
6719,6719,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56767.158845286816,20.09767,0.217313
6720,6720,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56769.070301779546,20.744596,0.172977
6721,6721,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56769.155317695346,20.426234,0.170667
6722,6722,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56771.062321160454,20.312414,0.151169
6723,6723,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,56771.14496471034,20.928534,0.075483
6724,6724,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55274.113169156946,20.511414,0.109687
6725,6725,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55274.19772144128,20.633031,0.155742
6726,6726,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55274.28044519061,20.886534,0.142335
6727,6727,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55275.3207759466,20.196685,0.266885
6728,6728,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55276.10562110087,20.644898,0.221125
6729,6729,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55276.18912017718,20.532391,0.165528
6730,6730,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55276.27360295458,20.789851,0.161219
6731,6731,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55277.187417115085,20.088642,0.246277
6732,6732,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55278.102203115355,20.606972,0.138211
6733,6733,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55278.185331798624,20.703039,0.18936
6734,6734,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55278.26958305808,20.77664,0.122654
6735,6735,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55280.29957484128,20.100872,0.327975
6736,6736,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55280.342221228406,20.090347,0.187695
6737,6737,8828,199.553033015575,-0.520640616077623,129285.085938,0.6422075904909545,55295.2033669916,20.389761,0.254759
